2020-02-16/16:36:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:41:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:41:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:41:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:41:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:42:07		 phising_08012020_120000.csv: File loaded successfully!!
